case_id,activity,timestamp,resource,shift,model_type,supplier_id,priority,duration_h
CAR002974,Order Created,2023-04-10 04:00:59.872151,Station_2,Morning,SUV,S103,Normal,0.9
CAR002974,Configuration Confirmed,2023-04-10 04:54:57.570510,Station_4,Morning,SUV,S103,Normal,11.06
CAR002974,Parts Allocated,2023-04-10 15:58:42.231747,Station_2,Morning,SUV,S103,Normal,44.94
CAR002974,Body Shop,2023-04-12 12:55:11.753306,Station_2,Morning,SUV,S103,Normal,18.14
CAR002974,Assembly,2023-04-13 07:03:20.606006,Station_1,Afternoon,SUV,S103,Normal,45.61
CAR002974,Paint Shop,2023-04-15 04:40:13.412271,Station_4,Afternoon,SUV,S103,Normal,22.53
CAR002974,Quality Check,2023-04-16 03:12:05.603518,Station_4,Afternoon,SUV,S103,Normal,7.01
CAR002974,Delivery Prep,2023-04-16 10:12:26.547456,Station_4,Night,SUV,S103,Normal,2.83
CAR002974,Vehicle Delivered,2023-04-16 13:02:15.412091,Station_3,Night,SUV,S103,Normal,3.48
CAR002975,Order Created,2023-06-07 10:20:21.789019,Station_2,Morning,Coupe,S104,Normal,1.87
CAR002975,Configuration Confirmed,2023-06-07 12:12:50.587072,Station_5,Night,Coupe,S104,Normal,5.39
CAR002975,Parts Allocated,2023-06-07 17:36:05.944363,Station_1,Morning,Coupe,S104,Normal,7.34
CAR002975,Body Shop,2023-06-08 00:56:22.356187,Station_1,Afternoon,Coupe,S104,Normal,11.4
CAR002975,Assembly,2023-06-08 12:20:29.052780,Station_5,Afternoon,Coupe,S104,Normal,27.47
CAR002975,Paint Shop,2023-06-09 15:48:51.615350,Station_3,Night,Coupe,S104,Normal,21.4
CAR002975,Quality Check,2023-06-10 13:12:42.939163,Station_1,Night,Coupe,S104,Normal,13.99
CAR002975,Delivery Prep,2023-06-11 03:12:22.868364,Station_2,Morning,Coupe,S104,Normal,5.43
CAR002975,Vehicle Delivered,2023-06-11 08:38:27.290013,Station_1,Morning,Coupe,S104,Normal,4.56
CAR002976,Order Created,2023-10-31 12:06:07.816917,Station_1,Night,Coupe,S104,Low,0.71
CAR002976,Configuration Confirmed,2023-10-31 12:48:59.739281,Station_4,Morning,Coupe,S104,Low,10.21
CAR002976,Parts Allocated,2023-10-31 23:01:26.334787,Station_3,Morning,Coupe,S104,Low,14.71
CAR002976,Body Shop,2023-11-01 13:43:58.862893,Station_4,Afternoon,Coupe,S104,Low,19.23
CAR002976,Assembly,2023-11-02 08:57:47.601586,Station_2,Night,Coupe,S104,Low,45.29
CAR002976,Paint Shop,2023-11-04 06:15:28.326398,Station_5,Afternoon,Coupe,S104,Low,23.64
CAR002976,Quality Check,2023-11-05 05:53:42.606823,Station_2,Afternoon,Coupe,S104,Low,7.85
CAR002976,Delivery Prep,2023-11-05 13:44:43.783184,Station_3,Night,Coupe,S104,Low,2.97
CAR002976,Vehicle Delivered,2023-11-05 16:42:53.183129,Station_3,Night,Coupe,S104,Low,4.15
CAR002977,Order Created,2023-03-31 08:02:22.899269,Station_5,Morning,Electric,S103,High,2.57
CAR002977,Configuration Confirmed,2023-03-31 10:36:48.752668,Station_5,Night,Electric,S103,High,8.16
CAR002977,Parts Allocated,2023-03-31 18:46:19.752878,Station_5,Night,Electric,S103,High,40.94
CAR002977,Body Shop,2023-04-02 11:42:54.551989,Station_5,Afternoon,Electric,S103,High,10.94
CAR002977,Assembly,2023-04-02 22:39:00.896113,Station_3,Night,Electric,S103,High,27.45
CAR002977,Paint Shop,2023-04-04 02:06:02.994981,Station_5,Morning,Electric,S103,High,26.14
CAR002977,Quality Check,2023-04-05 04:14:19.815828,Station_5,Night,Electric,S103,High,4.94
CAR002977,Delivery Prep,2023-04-05 09:11:00.705437,Station_2,Morning,Electric,S103,High,7.67
CAR002977,Vehicle Delivered,2023-04-05 16:51:23.688529,Station_2,Morning,Electric,S103,High,4.64
CAR002978,Order Created,2023-03-20 03:06:56.439762,Station_2,Afternoon,Electric,S102,Normal,2.59
CAR002978,Configuration Confirmed,2023-03-20 05:42:08.995445,Station_3,Night,Electric,S102,Normal,6.68
CAR002978,Parts Allocated,2023-03-20 12:23:12.776300,Station_4,Morning,Electric,S102,Normal,26.44
CAR002978,Body Shop,2023-03-21 14:49:35.915643,Station_3,Afternoon,Electric,S102,Normal,21.34
CAR002978,Assembly,2023-03-22 12:09:56.608301,Station_1,Morning,Electric,S102,Normal,45.14
CAR002978,Paint Shop,2023-03-24 09:18:32.378878,Station_3,Morning,Electric,S102,Normal,19.72
CAR002978,Quality Check,2023-03-25 05:01:38.434505,Station_1,Morning,Electric,S102,Normal,11.44
CAR002978,Delivery Prep,2023-03-25 16:27:53.381164,Station_4,Morning,Electric,S102,Normal,9.1
CAR002978,Vehicle Delivered,2023-03-26 01:33:46.454765,Station_5,Night,Electric,S102,Normal,2.52
CAR002979,Order Created,2023-02-18 23:27:59.069402,Station_4,Morning,SUV,S102,Normal,1.41
CAR002979,Configuration Confirmed,2023-02-19 00:52:36.651743,Station_4,Night,SUV,S102,Normal,2.61
CAR002979,Parts Allocated,2023-02-19 03:29:20.547905,Station_5,Night,SUV,S102,Normal,31.69
CAR002979,Body Shop,2023-02-20 11:10:49.506464,Station_4,Afternoon,SUV,S102,Normal,17.37
CAR002979,Assembly,2023-02-21 04:32:55.252003,Station_3,Night,SUV,S102,Normal,23.23
CAR002979,Paint Shop,2023-02-22 03:47:00.016122,Station_2,Afternoon,SUV,S102,Normal,19.42
CAR002979,Quality Check,2023-02-22 23:12:24.564418,Station_3,Night,SUV,S102,Normal,8.71
CAR002979,Delivery Prep,2023-02-23 07:54:51.793076,Station_5,Afternoon,SUV,S102,Normal,6.58
CAR002979,Vehicle Delivered,2023-02-23 14:29:26.058841,Station_4,Night,SUV,S102,Normal,5.02
CAR002980,Order Created,2023-09-05 02:17:04.609155,Station_3,Morning,Sedan,S101,High,1.68
CAR002980,Configuration Confirmed,2023-09-05 03:58:01.367119,Station_4,Morning,Sedan,S101,High,6.09
CAR002980,Parts Allocated,2023-09-05 10:03:13.768417,Station_2,Morning,Sedan,S101,High,22.15
CAR002980,Body Shop,2023-09-06 08:11:57.039443,Station_3,Night,Sedan,S101,High,20.16
CAR002980,Assembly,2023-09-07 04:21:15.606238,Station_1,Night,Sedan,S101,High,34.89
CAR002980,Paint Shop,2023-09-08 15:14:34.778258,Station_5,Night,Sedan,S101,High,22.05
CAR002980,Quality Check,2023-09-09 13:17:50.659701,Station_1,Night,Sedan,S101,High,9.73
CAR002980,Delivery Prep,2023-09-09 23:01:27.278697,Station_2,Afternoon,Sedan,S101,High,5.61
CAR002980,Vehicle Delivered,2023-09-10 04:38:14.966803,Station_2,Afternoon,Sedan,S101,High,4.78
CAR002981,Order Created,2023-11-01 19:30:59.815255,Station_5,Night,Electric,S103,Low,3.73
CAR002981,Configuration Confirmed,2023-11-01 23:14:45.801682,Station_2,Night,Electric,S103,Low,0.93
CAR002981,Parts Allocated,2023-11-02 00:10:46.410004,Station_5,Morning,Electric,S103,Low,33.55
CAR002981,Body Shop,2023-11-03 09:43:46.576757,Station_2,Night,Electric,S103,Low,23.39
CAR002981,Assembly,2023-11-04 09:07:21.557019,Station_2,Morning,Electric,S103,Low,49.08
CAR002981,Paint Shop,2023-11-06 10:12:19.618422,Station_3,Afternoon,Electric,S103,Low,13.63
CAR002981,Quality Check,2023-11-06 23:49:54.759436,Station_5,Morning,Electric,S103,Low,11.19
CAR002981,Delivery Prep,2023-11-07 11:01:15.712386,Station_2,Afternoon,Electric,S103,Low,5.79
CAR002981,Vehicle Delivered,2023-11-07 16:48:46.558472,Station_4,Morning,Electric,S103,Low,4.34
CAR002982,Order Created,2023-11-25 08:16:19.108088,Station_4,Afternoon,Electric,S104,High,1.85
CAR002982,Configuration Confirmed,2023-11-25 10:07:27.576369,Station_3,Morning,Electric,S104,High,3.9
CAR002982,Parts Allocated,2023-11-25 14:01:32.975790,Station_5,Afternoon,Electric,S104,High,52.31
CAR002982,Body Shop,2023-11-27 18:20:13.783312,Station_4,Afternoon,Electric,S104,High,19.11
CAR002982,Assembly,2023-11-28 13:26:48.230613,Station_4,Morning,Electric,S104,High,36.44
CAR002982,Paint Shop,2023-11-30 01:53:18.215112,Station_2,Night,Electric,S104,High,22.25
CAR002982,Quality Check,2023-12-01 00:08:34.899548,Station_1,Afternoon,Electric,S104,High,12.04
CAR002982,Delivery Prep,2023-12-01 12:10:41.789441,Station_4,Night,Electric,S104,High,6.52
CAR002982,Vehicle Delivered,2023-12-01 18:41:49.125076,Station_1,Morning,Electric,S104,High,4.81
CAR002983,Order Created,2023-10-31 01:06:12.239841,Station_5,Morning,Sedan,S101,Normal,3.03
CAR002983,Configuration Confirmed,2023-10-31 04:08:15.942006,Station_2,Morning,Sedan,S101,Normal,6.74
CAR002983,Parts Allocated,2023-10-31 10:52:53.161931,Station_4,Morning,Sedan,S101,Normal,39.17
CAR002983,Body Shop,2023-11-02 02:03:03.514900,Station_4,Night,Sedan,S101,Normal,18.26
CAR002983,Assembly,2023-11-02 20:18:43.775950,Station_1,Night,Sedan,S101,Normal,44.51
CAR002983,Paint Shop,2023-11-04 16:49:13.159211,Station_4,Morning,Sedan,S101,Normal,22.57
CAR002983,Quality Check,2023-11-05 15:23:30.741322,Station_1,Morning,Sedan,S101,Normal,13.61
CAR002983,Delivery Prep,2023-11-06 05:00:14.926726,Station_5,Morning,Sedan,S101,Normal,5.39
CAR002983,Vehicle Delivered,2023-11-06 10:23:21.031992,Station_5,Morning,Sedan,S101,Normal,4.86
CAR002984,Order Created,2023-08-17 06:11:52.727464,Station_5,Afternoon,Coupe,S104,High,2.11
CAR002984,Configuration Confirmed,2023-08-17 08:18:40.385815,Station_3,Night,Coupe,S104,High,9.25
CAR002984,Parts Allocated,2023-08-17 17:33:23.310855,Station_4,Night,Coupe,S104,High,0.5
CAR002984,Body Shop,2023-08-17 18:03:23.310855,Station_4,Morning,Coupe,S104,High,18.24
CAR002984,Assembly,2023-08-18 12:17:53.579001,Station_2,Morning,Coupe,S104,High,41.16
CAR002984,Paint Shop,2023-08-20 05:27:35.370262,Station_2,Morning,Coupe,S104,High,17.37
CAR002984,Quality Check,2023-08-20 22:49:46.085374,Station_3,Afternoon,Coupe,S104,High,5.32
CAR002984,Delivery Prep,2023-08-21 04:08:48.121171,Station_1,Afternoon,Coupe,S104,High,4.88
CAR002984,Vehicle Delivered,2023-08-21 09:01:38.042219,Station_1,Morning,Coupe,S104,High,3.48
CAR002985,Order Created,2023-04-24 21:35:18.294605,Station_4,Afternoon,Coupe,S104,Normal,1.91
CAR002985,Configuration Confirmed,2023-04-24 23:29:59.425415,Station_2,Night,Coupe,S104,Normal,7.83
CAR002985,Parts Allocated,2023-04-25 07:19:43.958130,Station_2,Afternoon,Coupe,S104,Normal,52.5
CAR002985,Body Shop,2023-04-27 11:49:31.463387,Station_1,Night,Coupe,S104,Normal,18.6
CAR002985,Assembly,2023-04-28 06:25:23.899998,Station_2,Morning,Coupe,S104,Normal,36.38
CAR002985,Paint Shop,2023-04-29 18:48:19.935951,Station_1,Afternoon,Coupe,S104,Normal,12.82
CAR002985,Quality Check,2023-04-30 07:37:22.019543,Station_5,Morning,Coupe,S104,Normal,9.52
CAR002985,Delivery Prep,2023-04-30 17:08:51.819301,Station_3,Night,Coupe,S104,Normal,4.7
CAR002985,Vehicle Delivered,2023-04-30 21:50:35.975529,Station_2,Morning,Coupe,S104,Normal,4.52
CAR002986,Order Created,2023-10-20 02:12:04.132385,Station_2,Night,SUV,S102,High,3.29
CAR002986,Configuration Confirmed,2023-10-20 05:29:31.881580,Station_3,Afternoon,SUV,S102,High,5.48
CAR002986,Parts Allocated,2023-10-20 10:58:27.078297,Station_5,Afternoon,SUV,S102,High,35.18
CAR002986,Body Shop,2023-10-21 22:09:12.146880,Station_1,Night,SUV,S102,High,24.74
CAR002986,Assembly,2023-10-22 22:53:27.531679,Station_5,Night,SUV,S102,High,32.65
CAR002986,Paint Shop,2023-10-24 07:32:37.925234,Station_1,Afternoon,SUV,S102,High,12.2
CAR002986,Quality Check,2023-10-24 19:44:29.096125,Station_1,Night,SUV,S102,High,5.03
CAR002986,Delivery Prep,2023-10-25 00:46:34.851325,Station_3,Afternoon,SUV,S102,High,8.45
CAR002986,Vehicle Delivered,2023-10-25 09:13:23.597080,Station_2,Afternoon,SUV,S102,High,4.66
CAR002987,Order Created,2023-09-11 06:16:11.138364,Station_2,Night,Sedan,S101,Normal,0.98
CAR002987,Configuration Confirmed,2023-09-11 07:14:47.983634,Station_3,Night,Sedan,S101,Normal,3.69
CAR002987,Parts Allocated,2023-09-11 10:56:12.467937,Station_1,Afternoon,Sedan,S101,Normal,14.07
CAR002987,Body Shop,2023-09-12 01:00:13.958243,Station_5,Morning,Sedan,S101,Normal,12.96
CAR002987,Assembly,2023-09-12 13:58:00.056799,Station_2,Night,Sedan,S101,Normal,40.28
CAR002987,Paint Shop,2023-09-14 06:14:47.106438,Station_2,Morning,Sedan,S101,Normal,8.25
CAR002987,Quality Check,2023-09-14 14:29:53.604005,Station_2,Morning,Sedan,S101,Normal,9.02
CAR002987,Delivery Prep,2023-09-14 23:30:58.108502,Station_1,Afternoon,Sedan,S101,Normal,3.32
CAR002987,Vehicle Delivered,2023-09-15 02:50:16.317972,Station_4,Morning,Sedan,S101,Normal,3.49
CAR002988,Order Created,2023-08-25 10:20:11.055328,Station_2,Morning,Electric,S102,High,1.87
CAR002988,Configuration Confirmed,2023-08-25 12:12:08.959326,Station_2,Night,Electric,S102,High,6.16
CAR002988,Parts Allocated,2023-08-25 18:21:32.719099,Station_4,Night,Electric,S102,High,3.49
CAR002988,Body Shop,2023-08-25 21:50:38.846510,Station_5,Morning,Electric,S102,High,16.41
CAR002988,Assembly,2023-08-26 14:15:21.204277,Station_2,Morning,Electric,S102,High,39.59
CAR002988,Paint Shop,2023-08-28 05:50:37.218534,Station_4,Morning,Electric,S102,High,21.84
CAR002988,Quality Check,2023-08-29 03:40:44.500137,Station_2,Night,Electric,S102,High,3.21
CAR002988,Delivery Prep,2023-08-29 06:53:36.525989,Station_5,Morning,Electric,S102,High,7.54
CAR002988,Vehicle Delivered,2023-08-29 14:25:43.129898,Station_5,Night,Electric,S102,High,4.93
CAR002989,Order Created,2023-11-07 21:11:38.981418,Station_4,Night,Coupe,S103,Normal,1.43
CAR002989,Configuration Confirmed,2023-11-07 22:37:42.697573,Station_4,Afternoon,Coupe,S103,Normal,8.39
CAR002989,Parts Allocated,2023-11-08 07:01:01.857097,Station_5,Afternoon,Coupe,S103,Normal,40.69
CAR002989,Body Shop,2023-11-09 23:42:30.879925,Station_1,Morning,Coupe,S103,Normal,19.21
CAR002989,Assembly,2023-11-10 18:55:10.371088,Station_4,Night,Coupe,S103,Normal,13.73
CAR002989,Paint Shop,2023-11-11 08:39:05.715364,Station_2,Afternoon,Coupe,S103,Normal,17.06
CAR002989,Quality Check,2023-11-12 01:42:36.577026,Station_5,Night,Coupe,S103,Normal,12.0
CAR002989,Delivery Prep,2023-11-12 13:42:43.016794,Station_4,Morning,Coupe,S103,Normal,2.81
CAR002989,Vehicle Delivered,2023-11-12 16:31:26.053782,Station_2,Night,Coupe,S103,Normal,5.91
CAR002990,Order Created,2023-02-25 08:33:29.007530,Station_1,Night,Electric,S104,Normal,3.21
CAR002990,Configuration Confirmed,2023-02-25 11:46:06.128215,Station_1,Afternoon,Electric,S104,Normal,8.55
CAR002990,Parts Allocated,2023-02-25 20:18:58.063351,Station_3,Afternoon,Electric,S104,Normal,18.57
CAR002990,Body Shop,2023-02-26 14:52:56.385959,Station_1,Night,Electric,S104,Normal,21.52
CAR002990,Assembly,2023-02-27 12:24:23.257332,Station_1,Afternoon,Electric,S104,Normal,38.29
CAR002990,Paint Shop,2023-03-01 02:41:39.850988,Station_3,Night,Electric,S104,Normal,19.21
CAR002990,Quality Check,2023-03-01 21:54:16.210858,Station_4,Morning,Electric,S104,Normal,17.07
CAR002990,Delivery Prep,2023-03-02 14:58:40.891949,Station_1,Night,Electric,S104,Normal,2.33
CAR002990,Vehicle Delivered,2023-03-02 17:18:36.740001,Station_2,Morning,Electric,S104,Normal,4.76
CAR002991,Order Created,2023-08-22 22:18:33.061599,Station_3,Afternoon,Sedan,S102,High,2.74
CAR002991,Configuration Confirmed,2023-08-23 01:03:10.760400,Station_5,Morning,Sedan,S102,High,6.9
CAR002991,Parts Allocated,2023-08-23 07:56:57.835843,Station_5,Morning,Sedan,S102,High,24.05
CAR002991,Body Shop,2023-08-24 07:59:48.347721,Station_1,Afternoon,Sedan,S102,High,19.39
CAR002991,Assembly,2023-08-25 03:23:20.884888,Station_5,Night,Sedan,S102,High,38.86
CAR002991,Paint Shop,2023-08-26 18:14:39.241646,Station_1,Morning,Sedan,S102,High,11.77
CAR002991,Quality Check,2023-08-27 06:01:03.147833,Station_2,Morning,Sedan,S102,High,8.81
CAR002991,Rework,2023-08-27 14:49:25.743103,Station_5,Morning,Sedan,S102,High,6.94
CAR002991,Quality Check,2023-08-27 21:46:00.128796,Station_4,Night,Sedan,S102,High,13.05
CAR002991,Delivery Prep,2023-08-28 10:48:55.573824,Station_2,Morning,Sedan,S102,High,6.19
CAR002991,Vehicle Delivered,2023-08-28 17:00:12.478381,Station_4,Morning,Sedan,S102,High,4.68
CAR002992,Order Created,2023-11-29 10:23:28.668496,Station_4,Morning,Coupe,S104,High,2.17
CAR002992,Configuration Confirmed,2023-11-29 12:33:35.854619,Station_4,Night,Coupe,S104,High,10.01
CAR002992,Parts Allocated,2023-11-29 22:34:08.921608,Station_3,Afternoon,Coupe,S104,High,26.09
CAR002992,Body Shop,2023-12-01 00:39:44.629154,Station_5,Afternoon,Coupe,S104,High,14.36
CAR002992,Assembly,2023-12-01 15:01:31.028131,Station_3,Night,Coupe,S104,High,31.64
CAR002992,Paint Shop,2023-12-02 22:40:01.583563,Station_3,Morning,Coupe,S104,High,23.36
CAR002992,Quality Check,2023-12-03 22:01:53.006622,Station_5,Night,Coupe,S104,High,5.31
CAR002992,Delivery Prep,2023-12-04 03:20:45.076861,Station_5,Morning,Coupe,S104,High,6.06
CAR002992,Vehicle Delivered,2023-12-04 09:24:16.197361,Station_1,Morning,Coupe,S104,High,5.8
CAR002993,Order Created,2023-05-12 09:48:37.333985,Station_2,Afternoon,Sedan,S102,High,1.19
CAR002993,Configuration Confirmed,2023-05-12 11:00:06.735732,Station_3,Night,Sedan,S102,High,11.31
CAR002993,Parts Allocated,2023-05-12 22:18:47.660594,Station_4,Afternoon,Sedan,S102,High,32.04
CAR002993,Body Shop,2023-05-14 06:21:13.360632,Station_4,Night,Sedan,S102,High,12.11
CAR002993,Assembly,2023-05-14 18:27:33.164023,Station_1,Night,Sedan,S102,High,47.84
CAR002993,Paint Shop,2023-05-16 18:17:47.094462,Station_3,Night,Sedan,S102,High,27.14
CAR002993,Quality Check,2023-05-17 21:26:06.606446,Station_2,Afternoon,Sedan,S102,High,7.42
CAR002993,Delivery Prep,2023-05-18 04:51:27.971690,Station_5,Afternoon,Sedan,S102,High,3.19
CAR002993,Vehicle Delivered,2023-05-18 08:02:47.231807,Station_1,Night,Sedan,S102,High,4.33
CAR002994,Order Created,2023-04-04 22:53:51.541084,Station_2,Night,Coupe,S103,Low,2.25
CAR002994,Configuration Confirmed,2023-04-05 01:08:44.867798,Station_3,Night,Coupe,S103,Low,7.05
CAR002994,Parts Allocated,2023-04-05 08:11:49.023503,Station_5,Morning,Coupe,S103,Low,42.83
CAR002994,Body Shop,2023-04-07 03:01:43.129812,Station_5,Afternoon,Coupe,S103,Low,16.03
CAR002994,Assembly,2023-04-07 19:03:35.056677,Station_1,Night,Coupe,S103,Low,31.46
CAR002994,Paint Shop,2023-04-09 02:31:05.042695,Station_2,Night,Coupe,S103,Low,22.36
CAR002994,Quality Check,2023-04-10 00:52:58.367093,Station_1,Morning,Coupe,S103,Low,15.21
CAR002994,Delivery Prep,2023-04-10 16:05:44.445282,Station_1,Night,Coupe,S103,Low,3.21
CAR002994,Vehicle Delivered,2023-04-10 19:18:12.595274,Station_3,Night,Coupe,S103,Low,5.57
CAR002995,Order Created,2023-01-11 17:39:16.385540,Station_5,Night,SUV,S104,High,3.05
CAR002995,Configuration Confirmed,2023-01-11 20:42:01.857322,Station_4,Afternoon,SUV,S104,High,5.73
CAR002995,Parts Allocated,2023-01-12 02:25:54.435085,Station_1,Morning,SUV,S104,High,14.36
CAR002995,Body Shop,2023-01-12 16:47:39.189434,Station_3,Afternoon,SUV,S104,High,25.43
CAR002995,Assembly,2023-01-13 18:13:26.304235,Station_4,Morning,SUV,S104,High,29.73
CAR002995,Paint Shop,2023-01-14 23:57:06.060213,Station_1,Night,SUV,S104,High,21.02
CAR002995,Quality Check,2023-01-15 20:58:13.178951,Station_1,Night,SUV,S104,High,3.24
CAR002995,Delivery Prep,2023-01-16 00:12:26.435816,Station_3,Morning,SUV,S104,High,3.37
CAR002995,Vehicle Delivered,2023-01-16 03:34:21.787845,Station_3,Afternoon,SUV,S104,High,5.16
CAR002996,Order Created,2023-02-18 05:39:26.047768,Station_5,Night,Sedan,S102,Low,0.73
CAR002996,Configuration Confirmed,2023-02-18 06:23:03.352233,Station_1,Morning,Sedan,S102,Low,7.86
CAR002996,Parts Allocated,2023-02-18 14:14:42.618231,Station_2,Afternoon,Sedan,S102,Low,4.7
CAR002996,Body Shop,2023-02-18 18:56:48.294979,Station_4,Night,Sedan,S102,Low,18.14
CAR002996,Assembly,2023-02-19 13:05:28.298736,Station_2,Night,Sedan,S102,Low,46.35
CAR002996,Paint Shop,2023-02-21 11:26:22.881896,Station_2,Afternoon,Sedan,S102,Low,18.18
CAR002996,Quality Check,2023-02-22 05:37:16.089867,Station_3,Afternoon,Sedan,S102,Low,4.39
CAR002996,Rework,2023-02-22 10:00:48.447913,Station_1,Night,Sedan,S102,Low,5.9
CAR002996,Quality Check,2023-02-22 15:54:36.457603,Station_3,Morning,Sedan,S102,Low,3.39
CAR002996,Delivery Prep,2023-02-22 19:17:56.920552,Station_1,Afternoon,Sedan,S102,Low,6.51
CAR002996,Vehicle Delivered,2023-02-23 01:48:44.740601,Station_3,Night,Sedan,S102,Low,2.93
CAR002997,Order Created,2023-07-25 02:16:48.689661,Station_1,Afternoon,Electric,S102,Low,2.5
CAR002997,Configuration Confirmed,2023-07-25 04:47:00.916223,Station_5,Morning,Electric,S102,Low,5.83
CAR002997,Parts Allocated,2023-07-25 10:36:49.942035,Station_5,Night,Electric,S102,Low,39.44
CAR002997,Body Shop,2023-07-27 02:03:30.862263,Station_4,Afternoon,Electric,S102,Low,17.65
CAR002997,Assembly,2023-07-27 19:42:19.674638,Station_4,Afternoon,Electric,S102,Low,34.41
CAR002997,Paint Shop,2023-07-29 06:06:43.097725,Station_2,Morning,Electric,S102,Low,27.43
CAR002997,Quality Check,2023-07-30 09:32:32.471138,Station_1,Night,Electric,S102,Low,8.65
CAR002997,Rework,2023-07-30 18:11:27.316556,Station_5,Afternoon,Electric,S102,Low,15.83
CAR002997,Quality Check,2023-07-31 10:01:20.950852,Station_2,Afternoon,Electric,S102,Low,8.05
CAR002997,Delivery Prep,2023-07-31 18:04:35.417977,Station_2,Afternoon,Electric,S102,Low,5.25
CAR002997,Vehicle Delivered,2023-07-31 23:19:27.207371,Station_2,Afternoon,Electric,S102,Low,5.06
CAR002998,Order Created,2023-03-31 03:38:43.626536,Station_5,Morning,SUV,S103,Low,1.34
CAR002998,Configuration Confirmed,2023-03-31 04:59:17.771002,Station_5,Night,SUV,S103,Low,6.71
CAR002998,Parts Allocated,2023-03-31 11:41:38.139255,Station_1,Afternoon,SUV,S103,Low,31.26
CAR002998,Body Shop,2023-04-01 18:57:16.808756,Station_2,Morning,SUV,S103,Low,15.82
CAR002998,Assembly,2023-04-02 10:46:34.572707,Station_1,Night,SUV,S103,Low,39.03
CAR002998,Paint Shop,2023-04-04 01:48:32.851167,Station_5,Afternoon,SUV,S103,Low,20.41
